Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.79-130.211.135.74-35217-443-6,192.168.137.79,35217,130.211.135.74,443,6,2023-01-18 16:18:45,1605122,9,9,2465.0,1743.0,1408.0,0.0,273.8888888888889,473.1163822053841,1615.0,0.0,193.66666666666663,533.725819124389,2621.6075787385635,11.214100859623132,94418.9411764706,105026.04003202645,287263.0,355.0,1363764.0,170470.5,168155.79896631575,392091.0,504.0,1317859.0,164732.375,238249.8271514513,644404.0,355.0,0,0,0,0,296,296,5.607050429811566,5.607050429811566,0.0,1615.0,221.4736842105263,480.182531083644,230575.26315789475,1,2,0,6,17,0,0,0,1.0,233.77777777777777,273.8888888888889,193.66666666666663,0,0,0,4208,7,3511,0,0,0,0,14600,166,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.163-47.89.232.126-54390-1341-17,192.168.137.163,54390,47.89.232.126,1341,17,2023-01-31 17:44:49,1576751,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,20.29489754564925,1.268431096603078,1576751.0,0.0,1576751.0,1576751.0,1576751.0,1576751.0,0.0,1576751.0,1576751.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1.268431096603078,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,2,32,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.11-224.0.0.251-5353-5353-17,192.168.137.11,5353,224.0.0.251,5353,17,2023-01-13 15:50:46,1573526,2,0,190.0,0.0,145.0,45.0,95.0,70.71067811865476,0.0,0.0,0.0,0.0,120.7479253599877,1.2710307932630285,1573526.0,0.0,1573526.0,1573526.0,1573526.0,1573526.0,0.0,1573526.0,1573526.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1.2710307932630285,0.0,45.0,145.0,78.33333333333334,57.735026918962575,3333.333333333333,0,0,0,0,0,0,0,0,0.0,117.5,95.0,0.0,0,0,0,0,0,0,2,190,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.254-192.168.137.1-46516-53-17,192.168.137.254,46516,192.168.137.1,53,17,2023-01-19 17:23:38,1570872,2,2,74.0,279.0,37.0,37.0,37.0,0.0,147.0,132.0,139.5,10.606601717798211,224.7159539415051,2.546356418600624,523624.0,290992.1702881368,848184.0,286031.0,1284841.0,1284841.0,0.0,1284841.0,1284841.0,1134215.0,1134215.0,0.0,1134215.0,1134215.0,0,0,0,0,16,16,1.273178209300312,1.273178209300312,37.0,147.0,78.0,56.39148871948674,3180.0,0,0,0,0,0,0,0,0,1.0,97.5,37.0,139.5,0,0,0,353,4,224,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.231-192.168.137.1-56840-53-17,192.168.137.231,56840,192.168.137.1,53,17,2023-02-01 15:15:57,1531654,4,4,184.0,476.0,46.0,46.0,46.0,0.0,128.0,110.0,119.0,10.392304845413264,430.9067191415293,5.223111747170052,218807.71428571423,498479.36144495633,1347411.0,3.0,1454424.0,484808.0,839706.0257381747,1454417.0,3.0,1450817.0,483605.6666666666,792304.4139447497,1398480.0,26165.0,0,0,0,0,32,32,2.611555873585026,2.611555873585026,46.0,128.0,78.44444444444444,38.99715089308164,1520.7777777777778,0,0,0,0,0,0,0,0,1.0,88.25,46.0,119.0,0,0,0,330,4,3582,4,184,4,476,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-52.25.233.246-62467-443-17,192.168.137.129,62467,52.25.233.246,443,17,2023-01-13 15:50:45,1480047,2,0,2400.0,0.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1621.5701258135723,1.351308438177977,1480047.0,0.0,1480047.0,1480047.0,1480047.0,1480047.0,0.0,1480047.0,1480047.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1.351308438177977,0.0,1200.0,1200.0,1200.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1800.0,1200.0,0.0,0,0,0,0,0,0,2,2400,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.109-192.168.137.1-47562-53-17,192.168.137.109,47562,192.168.137.1,53,17,2023-01-19 17:54:08,1464111,4,4,124.0,316.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,300.5236624818747,5.46406659057954,209158.7142857143,295742.8354317955,852020.0,15325.0,1261149.0,420383.0,565560.4579202828,1066682.0,16105.0,1246487.0,415495.6666666667,559620.9973243796,1054982.0,15325.0,0,0,0,0,32,32,2.73203329528977,2.73203329528977,31.0,79.0,52.333333333333336,25.29822128134704,640.0,0,0,0,0,0,0,0,0,1.0,58.875,31.0,79.0,0,0,0,440,8,300,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.206-34.158.253.218-39092-443-6,192.168.137.206,39092,34.158.253.218,443,6,2023-01-18 16:18:42,1452661,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.818742982705532,242110.16666666663,218146.5490604118,599967.0,1.0,1452661.0,484220.3333333334,431010.7155469958,825924.0,1.0,556715.0,278357.5,350362.2176897789,526101.0,30614.0,0,0,0,0,140,120,2.753567418688875,2.0651755640166565,0.0,0.0,0.0,0.0,0.0,0,6,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,65084,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.231-13.32.208.46-37666-443-6,192.168.137.231,37666,13.32.208.46,443,6,2023-01-31 18:24:53,1441791,13,12,720.0,6158.0,517.0,0.0,55.38461538461538,142.97700191612316,1428.0,0.0,513.1666666666665,656.2130797695258,4770.455634693239,17.339545051952744,60074.625,148294.14521727696,730416.0,0.0,1369298.0,114108.16666666669,205159.8606886539,734579.0,0.0,1338324.0,121665.81818181816,245062.79844962928,810919.0,3.0,0,0,0,0,424,392,9.016563427015427,8.322981624937317,0.0,1428.0,264.53846153846155,504.48161360106906,254501.6984615384,2,2,0,8,24,0,0,0,0.0,275.12,55.38461538461539,513.1666666666666,0,0,0,6878,10,13018,0,0,0,0,29200,131,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.242-34.238.41.119-47926-8800-17,192.168.137.242,47926,34.238.41.119,8800,17,2023-01-13 18:16:23,1405052,5,5,1295.0,1055.0,259.0,259.0,259.0,0.0,211.0,211.0,211.0,0.0,1672.5359630817934,7.117174310986355,156116.88888888888,223280.82123608628,578486.0,3.0,1389270.0,347317.5,250132.7144171003,594187.0,3.0,1373898.0,343474.5,249700.7688541093,594268.0,56.0,0,0,0,0,40,40,3.5585871554931776,3.5585871554931776,211.0,259.0,237.18181818181816,25.06718245762049,628.3636363636364,0,0,0,0,0,0,0,0,1.0,260.9,259.0,211.0,0,0,0,2350,10,1672,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.91-3.208.160.215-18449-3478-17,192.168.137.91,18449,3.208.160.215,3478,17,2023-02-06 14:42:37,1377489,7,7,196.0,476.0,28.0,28.0,28.0,0.0,68.0,68.0,68.0,0.0,487.84418605157646,10.163420542741177,105960.6923076923,188655.269876206,628364.0,1.0,1368971.0,228161.8333333333,246920.9916620429,642282.0,6.0,1354021.0,225670.16666666663,244767.02458167577,636887.0,1.0,0,0,0,0,56,56,5.081710271370588,5.081710271370588,28.0,68.0,46.66666666666666,20.65591117977289,426.6666666666667,0,0,0,0,0,0,0,0,1.0,50.0,28.0,68.0,0,0,0,672,14,487,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-52.91.195.103-39551-8811-17,192.168.137.129,39551,52.91.195.103,8811,17,2023-01-12 16:37:15,1348531,5,3,790.0,534.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,981.8090944887438,5.932381235581533,192647.2857142857,274681.6681219154,741593.0,1.0,1235006.0,308751.5,327508.61820060044,741593.0,9.0,871797.0,435898.5,616452.1563045261,871796.0,1.0,0,0,0,0,40,24,3.7077382722384575,2.224642963343075,158.0,178.0,164.66666666666663,10.000000000000002,100.00000000000004,0,0,0,0,0,0,0,0,0.0,185.25,158.0,178.0,0,0,0,1324,8,981,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-52.91.195.103-39551-8814-17,192.168.137.129,39551,52.91.195.103,8814,17,2023-01-12 16:37:15,1348099,5,5,790.0,890.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,1246.19927764949,7.417852843151727,149788.77777777778,107465.73538432816,400204.0,22006.0,1234793.0,308698.25,157598.51047810278,488450.0,121017.0,1171362.0,292840.5,158510.2463785859,496658.0,110252.0,0,0,0,0,40,40,3.708926421575864,3.708926421575864,158.0,178.0,167.0909090909091,10.44465935734187,109.09090909090908,0,0,0,0,0,0,0,0,1.0,183.8,158.0,178.0,0,0,0,1680,10,1246,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-52.91.195.103-39551-8815-17,192.168.137.129,39551,52.91.195.103,8815,17,2023-01-12 16:37:15,1348098,5,3,790.0,534.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,982.1244449587492,5.934286676487911,192585.42857142852,134930.8559681058,488259.0,98013.0,1234749.0,308687.25,157415.75053421434,488259.0,121210.0,1157228.0,578614.0,437607.1736729186,888049.0,269179.0,0,0,0,0,40,24,3.708929172804945,2.2253575036829667,158.0,178.0,164.66666666666666,9.999999999999998,99.99999999999996,0,0,0,0,0,0,0,0,0.0,185.25,158.0,178.0,0,0,0,1324,8,982,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.29-3.208.160.215-28755-3478-17,192.168.137.29,28755,3.208.160.215,3478,17,2023-01-19 16:51:37,1329341,7,7,196.0,476.0,28.0,28.0,28.0,0.0,68.0,68.0,68.0,0.0,505.5136341992009,10.531534045816686,102257.0,158955.54865695417,601782.0,391.0,1093624.0,182270.66666666663,290897.30696908606,760635.0,391.0,1155525.0,192587.50000000003,284758.51884623227,760585.0,1094.0,0,0,0,0,56,56,5.265767022908343,5.265767022908343,28.0,68.0,46.66666666666666,20.65591117977289,426.6666666666667,0,0,0,0,0,0,0,0,1.0,50.0,28.0,68.0,0,0,0,672,14,505,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.242-52.91.195.103-26702-8812-17,192.168.137.242,26702,52.91.195.103,8812,17,2023-01-12 16:19:21,1324547,4,2,628.0,354.0,157.0,157.0,157.0,0.0,177.0,177.0,177.0,0.0,741.3855453977851,4.529850582878524,264909.4,206065.55356560688,604634.0,49953.0,1119196.0,373065.3333333333,209544.07540499285,604634.0,196530.0,1078064.0,1078064.0,0.0,1078064.0,1078064.0,0,0,0,0,32,16,3.0199003885856825,1.5099501942928413,157.0,177.0,162.71428571428572,9.75900072948533,95.23809523809518,0,0,0,0,0,0,0,0,0.0,189.8333333333333,157.0,177.0,0,0,0,982,6,741,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.242-52.91.195.103-26702-8810-17,192.168.137.242,26702,52.91.195.103,8810,17,2023-01-12 16:19:21,1322578,4,1,628.0,177.0,157.0,157.0,157.0,0.0,177.0,177.0,177.0,0.0,608.6597539048737,3.78049536586878,330644.5,194145.16509474724,610891.0,196530.0,1119198.0,373066.0,213871.49347446932,610891.0,196530.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,8,3.0243962926950245,0.7560990731737561,157.0,177.0,160.33333333333334,8.16496580927726,66.66666666666667,0,0,0,0,0,0,0,0,0.0,192.4,157.0,177.0,0,0,0,805,5,608,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.1-192.168.137.109-53-35800-17,192.168.137.1,53,192.168.137.109,35800,17,2023-01-12 17:11:44,1303917,2,4,158.0,124.0,79.0,79.0,79.0,0.0,31.0,31.0,31.0,0.0,216.2714344548004,4.601519882017031,260783.4,520406.27462906326,1190913.0,488.0,1244368.0,1244368.0,0.0,1244368.0,1244368.0,1270091.0,423363.6666666667,716348.883822913,1250462.0,488.0,0,0,0,0,16,32,1.5338399606723434,3.067679921344687,31.0,79.0,51.57142857142857,25.657079223592746,658.2857142857143,0,0,0,0,0,0,0,0,2.0,60.16666666666666,79.0,31.0,0,0,0,172,4,3217,2,158,4,124,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.109-192.168.137.1-30925-53-17,192.168.137.109,30925,192.168.137.1,53,17,2023-01-19 17:53:57,1287391,3,3,93.0,237.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,256.33238076077896,4.660588741105072,257478.2,159776.7251610822,434473.0,92049.0,906958.0,453479.0,511139.2078485077,814909.0,92049.0,907005.0,453502.5,511101.7311891048,814906.0,92099.0,0,0,0,0,24,24,2.330294370552536,2.330294370552536,31.0,79.0,51.57142857142857,25.657079223592746,658.2857142857143,0,0,0,0,0,0,0,0,1.0,60.16666666666666,31.0,79.0,0,0,0,330,6,256,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.243-192.168.137.1-63443-53-17,192.168.137.243,63443,192.168.137.1,53,17,2023-01-12 20:42:50,1268781,3,3,117.0,381.0,39.0,39.0,39.0,0.0,128.0,125.0,127.0,1.7320508075688772,392.50272505657006,4.728948494657471,253756.2,395563.5907337782,958288.0,32272.0,1236509.0,618254.5,607197.5427523566,1047608.0,188901.0,1210841.0,605420.5,544669.5043055926,990560.0,220281.0,0,0,0,0,24,24,2.3644742473287352,2.3644742473287352,39.0,128.0,76.71428571428572,47.04860708428496,2213.571428571429,0,0,0,0,0,0,0,0,1.0,89.5,39.0,127.0,0,0,0,498,6,392,0,0,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.254-192.168.137.1-17959-53-17,192.168.137.254,17959,192.168.137.1,53,17,2023-01-31 17:05:25,1261918,2,2,94.0,542.0,47.0,47.0,47.0,0.0,271.0,271.0,271.0,0.0,503.9947128101825,3.169778067988569,420639.3333333334,620070.1897183361,1134638.0,17364.0,1244554.0,1244554.0,0.0,1244554.0,1244554.0,1152002.0,1152002.0,0.0,1152002.0,1152002.0,0,0,0,0,16,16,1.5848890339942847,1.5848890339942847,47.0,271.0,136.6,122.68985288115722,15052.800000000005,0,0,0,0,0,0,0,0,1.0,170.75,47.0,271.0,0,0,0,0,0,0,2,94,2,542,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.109-192.168.137.1-16888-53-17,192.168.137.109,16888,192.168.137.1,53,17,2023-01-12 20:42:58,1242629,4,2,124.0,158.0,31.0,31.0,31.0,0.0,79.0,79.0,79.0,0.0,226.93820923220045,4.828472536855329,248525.8,500836.8095444863,1144063.0,21.0,1210625.0,403541.6666666666,674896.9524670661,1182679.0,21.0,1176088.0,1176088.0,0.0,1176088.0,1176088.0,0,0,0,0,32,16,3.218981691236886,1.609490845618443,31.0,79.0,44.71428571428572,23.4216017507648,548.5714285714286,0,0,0,0,0,0,0,0,0.0,52.16666666666666,31.0,79.0,0,0,0,0,0,0,4,124,2,158,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.248-172.217.1.14-52340-443-6,192.168.137.248,52340,172.217.1.14,443,6,2023-01-18 16:18:45,1236726,6,8,654.0,826.0,590.0,0.0,109.0,237.02742457361344,614.0,0.0,103.25,219.3026284775056,1196.7080824693587,11.320211590926366,95132.76923076923,96013.1255577016,277818.0,0.0,1032261.0,206452.2,212188.7050073589,480831.0,7001.0,1000015.0,142859.2857142857,183276.82643268924,480885.0,0.0,0,0,0,0,200,284,4.851519253254157,6.468692337672209,0.0,614.0,98.66666666666666,211.81348488930627,44864.95238095237,2,3,0,4,13,0,0,0,1.0,105.71428571428572,109.0,103.25,0,0,0,1480,4,1835,0,0,0,0,29200,261,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-52.91.195.103-39551-8810-17,192.168.137.129,39551,52.91.195.103,8810,17,2023-01-12 16:37:15,1235024,5,1,790.0,178.0,158.0,158.0,158.0,0.0,178.0,178.0,178.0,0.0,783.7904364611538,4.8582051846765735,247004.8,314012.59015794256,741592.0,2.0,1235024.0,308756.0,327511.0314793483,741592.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,8,4.048504320563811,0.8097008641127622,158.0,178.0,160.85714285714286,7.559289460184544,57.142857142857146,0,0,0,0,0,0,0,0,0.0,187.66666666666663,158.0,178.0,0,0,0,968,6,783,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.248-142.251.33.163-51080-443-17,192.168.137.248,51080,142.251.33.163,443,17,2023-01-18 16:18:54,1233713,8,8,3256.0,3727.0,1350.0,33.0,407.0,588.3225548722644,1350.0,25.0,465.875,580.4021850652971,5660.149483712987,12.968980630016867,82247.53333333334,96400.83517411385,239032.0,1.0,1233713.0,176244.71428571426,194025.1916622464,466478.0,1728.0,800388.0,114341.14285714286,127422.27040098938,329592.0,1.0,0,0,0,0,64,64,6.484490315008434,6.484490315008434,25.0,1350.0,490.1764705882354,590.5663844241093,348768.6544117648,0,0,0,0,0,0,0,0,1.0,520.8125,407.0,465.875,0,0,0,6983,16,5660,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-255.255.255.255-61630-10008-17,192.168.137.129,61630,255.255.255.255,10008,17,2023-01-18 16:18:42,1231465,23,0,2944.0,0.0,128.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,2390.6485364992104,18.67694169140008,55975.68181818181,262516.61074308574,1231319.0,2.0,1231465.0,55975.68181818181,262516.61074308574,1231319.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,0,18.67694169140008,0.0,128.0,128.0,128.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,133.56521739130434,128.0,0.0,0,0,0,1472,11,20164383,23,2944,0,0,0,0,22,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.91-3.208.160.215-27365-3478-17,192.168.137.91,27365,3.208.160.215,3478,17,2023-02-02 15:33:37,1218500,7,0,196.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,160.85350841198195,5.7447681575707845,203083.3333333333,102700.9828145119,329193.0,42742.0,1218500.0,203083.3333333333,102700.9828145119,329193.0,42742.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,0,5.7447681575707845,0.0,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,32.0,28.0,0.0,0,0,0,196,7,160,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.91-3.208.160.215-18450-3478-17,192.168.137.91,18450,3.208.160.215,3478,17,2023-02-06 14:42:37,1217918,14,0,392.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,321.86074924584415,11.495026758780147,93686.0,174086.50823895953,611290.0,1.0,1217918.0,93686.0,174086.50823895953,611290.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,11.495026758780147,0.0,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,28.0,0.0,0,0,0,392,14,321,0,0,0,0,0,0,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.91-3.208.160.215-27366-3478-17,192.168.137.91,27366,3.208.160.215,3478,17,2023-02-02 15:33:37,1206302,14,0,392.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,324.9600846222588,11.605717307937814,92792.46153846152,148387.52345722745,483485.0,2.0,1206302.0,92792.46153846152,148387.52345722745,483485.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,11.605717307937814,0.0,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,28.0,0.0,0,0,0,392,14,324,0,0,0,0,0,0,13,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.163-47.254.83.84-39600-9001-17,192.168.137.163,39600,47.254.83.84,9001,17,2023-01-31 18:25:07,1203441,2,2,32.0,32.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,53.180837282425976,3.3238023301516235,401147.0,455400.2544366878,926927.0,130778.0,1072663.0,1072663.0,0.0,1072663.0,1072663.0,1057705.0,1057705.0,0.0,1057705.0,1057705.0,0,0,0,0,16,16,1.6619011650758118,1.6619011650758118,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,20.0,16.0,16.0,0,0,0,64,4,53,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.241-192.168.137.1-6177-53-17,192.168.137.241,6177,192.168.137.1,53,17,2023-01-13 15:50:42,1139012,2,2,64.0,160.0,32.0,32.0,32.0,0.0,80.0,80.0,80.0,0.0,196.6616681826004,3.511815503260721,379670.6666666666,530853.0854476909,991980.0,48758.0,1090254.0,1090254.0,0.0,1090254.0,1090254.0,1040738.0,1040738.0,0.0,1040738.0,1040738.0,0,0,0,0,16,16,1.7559077516303605,1.7559077516303605,32.0,80.0,51.2,26.29068276024797,691.2,0,0,0,0,0,0,0,0,1.0,64.0,32.0,80.0,0,0,0,224,4,196,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.163-47.254.83.84-60378-1341-17,192.168.137.163,60378,47.254.83.84,1341,17,2023-02-02 16:18:23,1132705,2,0,32.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,28.250956780450338,1.765684798778146,1132705.0,0.0,1132705.0,1132705.0,1132705.0,1132705.0,0.0,1132705.0,1132705.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1.765684798778146,0.0,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,24.0,16.0,0.0,0,0,0,0,0,0,2,32,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-47.88.188.193-54664-8000-6,192.168.137.129,54664,47.88.188.193,8000,6,2023-01-18 16:18:44,1125435,3,3,144.0,64.0,144.0,0.0,48.0,83.13843876330611,64.0,0.0,21.333333333333336,36.95041722813605,184.8174261507773,5.331271908195498,225087.0,234388.104639506,470098.0,1.0,661114.0,330557.0,467476.7783238008,661113.0,1.0,655337.0,327668.5,463391.8224488861,655336.0,1.0,0,0,0,0,108,100,2.665635954097749,2.665635954097749,0.0,144.0,29.71428571428572,55.75456419497357,3108.571428571429,1,2,0,2,5,0,0,0,1.0,34.666666666666664,48.0,21.33333333333333,0,0,0,0,0,0,0,0,0,0,65535,63856,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.129-192.168.137.1-53460-53-17,192.168.137.129,53460,192.168.137.1,53,17,2023-01-17 17:12:59,1117595,1,2,42.0,230.0,42.0,42.0,42.0,0.0,115.0,115.0,115.0,0.0,243.3797574255433,2.6843355598405507,558797.5,762633.7553927836,1098061.0,19534.0,0.0,0.0,0.0,0.0,0.0,1098061.0,1098061.0,0.0,1098061.0,1098061.0,0,0,0,0,8,16,0.8947785199468502,1.7895570398937004,42.0,115.0,78.5,42.14656965084268,1776.3333333333333,0,0,0,0,0,0,0,0,2.0,104.66666666666669,42.0,115.0,0,0,0,0,0,0,1,42,2,230,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.242-34.238.41.119-52768-8800-17,192.168.137.242,52768,34.238.41.119,8800,17,2023-02-06 15:06:39,1114201,6,6,1542.0,1260.0,257.0,257.0,257.0,0.0,210.0,210.0,210.0,0.0,2514.806574397259,10.770049569153144,101291.0,223041.44063469465,613119.0,2.0,1114201.0,222840.2,307361.0023867699,614512.0,113.0,1098752.0,219750.4,304248.6020071415,614388.0,2.0,0,0,0,0,48,48,5.385024784576571,5.385024784576571,210.0,257.0,235.30769230769232,24.387102518150225,594.7307692307689,0,0,0,0,0,0,0,0,1.0,254.91666666666663,257.0,210.0,0,0,0,2802,12,2514,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
192.168.137.254-8.8.8.8-58762-53-17,192.168.137.254,58762,8.8.8.8,53,17,2023-01-18 16:18:32,1112406,2,2,102.0,352.0,51.0,51.0,51.0,0.0,178.0,174.0,176.0,2.8284271247461903,408.1243718570378,3.5958094436743417,370802.0,264153.4582699988,675046.0,199872.0,912534.0,912534.0,0.0,912534.0,912534.0,874918.0,874918.0,0.0,874918.0,874918.0,0,0,0,0,16,16,1.7979047218371709,1.7979047218371709,51.0,178.0,101.0,68.47992406537846,4689.5,0,0,0,0,0,0,0,0,1.0,126.25,51.0,176.0,0,0,0,454,4,408,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirai
