c_iscrypto,s_iscrypto,s_pkts_all,c_isint,s_isint,c_port,fqdn,s_ip,c_pkts_all,c_ip,c_bytes_all,s_port,s_bytes_all,c_rst_cnt,c_ack_cnt,c_ack_cnt_p,c_bytes_uniq,c_pkts_data,c_pkts_retx,c_bytes_retx,c_pkts_ooo,c_syn_cnt,c_fin_cnt,s_rst_cnt,s_ack_cnt,s_ack_cnt_p,s_bytes_uniq,s_pkts_data,s_pkts_retx,s_bytes_retx,s_pkts_ooo,s_syn_cnt,s_fin_cnt,first,last,durat,c_first,s_first,c_last,s_last,c_first_ack,s_first_ack,con_t,p2p_t,http_t,c_rtt_avg,c_rtt_min,c_rtt_max,c_rtt_std,c_rtt_cnt,c_ttl_min,c_ttl_max,s_rtt_avg,s_rtt_min,s_rtt_max,s_rtt_std,s_rtt_cnt,s_ttl_min,s_ttl_max,p2p_st,ed2k_data,ed2k_sig,ed2k_c2s,ed2k_c2c,ed2k_chat,c_f1323_opt,c_tm_opt,c_win_scl,c_sack_opt,c_sack_cnt,c_mss,c_mss_max,c_mss_min,c_win_max,c_win_min,c_win_0,c_cwin_max,c_cwin_min,c_cwin_ini,c_pkts_rto,c_pkts_fs,c_pkts_reor,c_pkts_dup,c_pkts_unk,c_pkts_fc,c_pkts_unrto,c_pkts_unfs,c_syn_retx,s_f1323_opt,s_tm_opt,s_win_scl,s_sack_opt,s_sack_cnt,s_mss,s_mss_max,s_mss_min,s_win_max,s_win_min,s_win_0,s_cwin_max,s_cwin_min,s_cwin_ini,s_pkts_rto,s_pkts_fs,s_pkts_reor,s_pkts_dup,s_pkts_unk,s_pkts_fc,s_pkts_unrto,s_pkts_unfs,s_syn_retx,http_req_cnt,http_res_cnt,http_res,c_pkts_push,s_pkts_push,c_tls_SNI,s_tls_SCN,c_npnalpn,s_npnalpn,c_tls_sesid,c_last_handshakeT,s_last_handshakeT,c_appdataT,s_appdataT,c_appdataB,s_appdataB,dns_rslv,req_tm,res_tm,c_first_abs,c_durat,c_type,s_first_abs,s_durat,s_type,protocolo,etiqueta
0,0,11,1,1,46891,device-metrics-us.amazon.com,52.70.101.206,12,192.168.137.206,3409,443,648,0,11,7,3409,4,0,0,0,1,0,0,11,4,648,5,0,0,0,1,1,1666014648576.8667,1666014652082.215,3505.348,61.796,78.083,191.599,1453.123,60.145,78.083,8192,0,0,22.662147,15.924,40.107,10.347444,5,64,64,32.417823,14.223,64.266,20.767374,7,233,234,0,0,0,0,0,0,1,1,6,1,0,1460,1439,51,89792,65535,0,1439,51,517,0,0,0,0,0,0,0,0,0,1,1,12,1,0,1460,237,31,65536,26847,0,237,31,143,0,0,0,0,0,0,0,0,0,0,0,---,4,5,device-metrics-us.amazon.com,-,0,0,1,93.38,78.084,123.405,146.529,569,144,192.168.137.1,1666014648498.672,1666014648558.707,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,7,1,1,54405,a2.tuyaus.com,44.231.176.168,6,192.168.137.178,280,443,4920,0,4,2,140,2,2,141,0,2,0,0,7,2,2460,3,3,2461,0,2,0,1666014653620.529,1666014658674.598,5054.069,1006.586,1082.616,3015.594,5054.069,1004.666,1079.954,8192,0,0,85.451727,73.368,97.544,0.0,2,64,64,907.031297,907.122,907.122,0.0,1,232,233,0,0,0,0,0,0,1,1,3,1,1,1460,140,140,116800,14600,0,141,1,140,0,0,0,0,1,0,1,0,0,1,1,9,1,1,1460,2460,1012,33553920,65535,0,2461,1,2460,0,1,0,1,1,0,0,0,0,0,0,---,1,1,a2.tuyaus.com,*.tuyacn.com,0,0,0,3015.594,5054.069,0.0,0.0,0,0,4.2.2.2,1666013402822.938,1666013402851.564,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,7,1,1,57746,m-8a150cee.kinesisvideo.us-west-2.amazonaws.com,44.227.144.111,12,192.168.137.242,2514,443,5680,0,11,7,2514,4,0,0,0,1,0,0,7,2,5680,4,0,0,0,1,0,1666014658730.008,1666014659314.97,584.962,116.219,199.092,368.152,530.857,113.418,199.091,8192,0,0,82.088948,73.957,97.474,11.073836,4,64,64,27.241319,15.944,54.105,18.178403,4,232,233,0,0,0,0,0,0,1,1,4,1,0,1460,1448,126,29088,14600,0,1960,126,428,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,3986,51,48896,26847,0,5434,51,5434,0,0,0,0,0,0,0,0,0,0,0,---,3,3,m-8a150cee.kinesisvideo.us-west-2.amazonaws.com,m-8a150cee.kinesisvideo.us-west-2.amazonaws.com,32,32,1,268.201,342.262,367.725,530.857,555,5486,8.8.8.8,1666014658687.131,1666014658714.3567,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,6,1,1,40900,motiondetection-us-1d.oss-us-west-1.aliyuncs.com,47.88.111.43,42,192.168.137.197,44363,80,25,0,41,2,44363,39,0,0,0,1,0,0,6,4,25,1,0,0,0,1,0,1666014659984.694,1666014660462.036,477.342,111.84,183.914,477.342,183.914,109.617,183.914,0,0,0,76.649267,72.045,94.862,10.180457,5,64,64,15.145743,14.755,15.538,0.0,2,42,43,0,0,0,0,0,0,1,1,3,1,0,1160,1160,283,23200,23200,0,37120,283,283,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1444,25,25,48128,29200,0,25,25,25,0,0,0,0,0,0,0,0,0,0,1,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,192.168.137.1,1666014659950.472,1666014659968.757,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,139,1,1,49317,-,34.213.103.51,144,192.168.137.178,5225,8883,7187,0,143,96,4466,47,11,759,0,1,0,0,139,92,6695,46,8,492,0,1,0,1666013264676.078,1666014656638.78,1391962.702,303.577,374.055,1368564.872,1368640.227,211.266,374.054,8192,0,0,74.879843,70.119,94.665,5.277684,35,64,64,774.52758,20.357,3050.631,800.353407,32,232,233,0,0,0,0,0,0,1,1,3,1,4,1460,357,6,25544,14600,0,357,69,140,0,0,0,0,4,0,7,0,0,1,1,12,1,11,1460,2896,6,36864,26847,0,4465,6,4465,6,1,0,0,1,0,0,0,0,0,0,---,36,37,m2.tuyaus.com,-,0,0,0,963.071,1033.645,2074.548,2163.883,307,4557,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59216,-,192.168.137.140,6,192.168.137.65,72,554,808,0,5,3,72,1,0,0,0,1,1,0,4,1,808,1,0,0,0,1,1,1666018569348.928,1666018569515.807,166.879,50.158,92.051,50.158,92.051,3.659,92.05,2,0,0,19.41102,7.116,41.892,19.497131,3,64,64,36.213126,8.93,56.671,24.591941,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,72,72,64240,501,0,72,1,72,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,808,808,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59218,-,192.168.137.140,6,192.168.137.65,63,554,790,0,5,3,63,1,0,0,0,1,1,0,4,1,790,1,0,0,0,1,1,1666018569497.651,1666018569673.552,175.901,50.635,57.567,50.635,57.567,18.155,56.086,2,0,0,7.371754,5.451,9.224,1.887446,3,64,64,39.940002,8.131,102.762,54.405764,3,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,63,63,64256,64128,0,63,63,63,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,790,790,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59224,-,192.168.137.140,6,192.168.137.65,70,554,804,0,5,3,70,1,0,0,0,1,1,0,4,1,804,1,0,0,0,1,1,1666018569947.858,1666018570195.213,247.355,49.583,57.93,49.583,57.93,2.331,54.899,2,0,0,12.649912,5.316,26.877,12.322637,3,64,64,68.788707,0.202,162.346,83.905572,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,70,70,64240,501,0,70,1,70,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,804,804,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59236,-,192.168.137.140,6,192.168.137.65,82,554,828,0,5,3,82,1,0,0,0,1,1,0,4,1,828,1,0,0,0,1,1,1666018571190.608,1666018571356.645,166.037,48.925,69.585,48.925,69.585,18.126,69.583,2,0,0,15.139829,11.036,20.658,4.964258,3,64,64,29.937335,4.698,78.027,41.663177,3,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,82,82,64256,64128,0,82,82,82,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,828,828,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59248,-,192.168.137.140,6,192.168.137.65,76,554,816,0,5,3,76,1,0,0,0,1,1,0,4,1,816,1,0,0,0,1,1,1666018572134.393,1666018572290.834,156.441,49.521,58.412,49.521,58.412,5.077,55.17,2,0,0,6.80744,5.649,8.213,1.299676,3,64,64,44.257191,1.307,90.161,44.500429,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,76,76,64240,501,0,76,1,76,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,816,816,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59286,-,192.168.137.140,6,192.168.137.65,90,554,810,0,5,3,90,1,0,0,0,1,1,0,4,1,810,1,0,0,0,1,1,1666018574833.165,1666018574994.4507,161.286,50.147,70.982,50.147,70.982,30.912,70.98,2,0,0,20.493317,7.368,33.281,12.959826,3,64,64,33.266224,4.172,78.764,39.909202,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,90,90,64240,501,0,90,1,90,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,810,810,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59290,-,192.168.137.140,6,192.168.137.65,60,554,784,0,5,3,60,1,0,0,0,1,1,0,4,1,784,1,0,0,0,1,1,1666018575153.648,1666018575305.19,151.542,30.45,37.183,30.45,37.183,5.003,35.853,2,0,0,6.049798,5.403,6.653,0.626161,3,64,64,44.019199,15.361,92.904,42.543821,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,60,60,64240,501,0,60,1,60,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,784,784,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,3,1,1,53380,-,47.254.83.84,4,192.168.137.163,0,1340,0,0,3,2,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,1666018575224.8667,1666018575438.5227,213.656,0.0,0.0,0.0,0.0,110.993,204.611,0,0,0,92.033398,80.467,103.609,0.0,2,64,64,8.213589,7.384,9.044,0.0,2,111,111,0,0,0,0,0,0,1,1,3,1,0,1460,0,0,14600,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,0,0,263424,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59320,-,192.168.137.140,6,192.168.137.65,62,554,788,0,5,3,62,1,0,0,0,1,1,0,4,1,788,1,0,0,0,1,1,1666018577085.331,1666018577254.128,168.797,50.197,72.009,50.197,72.009,8.598,55.303,2,0,0,11.703943,5.106,18.249,6.571664,3,64,64,38.991367,0.089,78.45,39.183434,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,62,62,64240,501,0,62,1,62,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,788,788,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59332,-,192.168.137.140,6,192.168.137.65,72,554,808,0,5,3,72,1,0,0,0,1,1,0,4,1,808,1,0,0,0,1,1,1666018577985.05,1666018578135.432,150.382,51.651,59.614,51.651,59.614,4.396,58.173,2,0,0,8.156061,6.522,10.57,2.133564,3,64,64,41.489284,7.96,72.238,32.229265,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,72,72,64240,501,0,72,1,72,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,808,808,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59376,-,192.168.137.140,6,192.168.137.65,67,554,798,0,5,3,67,1,0,0,0,1,1,0,4,1,798,1,0,0,0,1,1,1666018579189.148,1666018579346.196,157.048,57.083,64.337,57.083,64.337,7.415,62.372,2,0,0,7.084764,5.289,10.195,2.7041,3,64,64,44.607846,3.032,83.908,40.486122,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,67,67,64240,501,0,67,1,67,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,798,798,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59408,-,192.168.137.140,6,192.168.137.65,63,554,790,0,5,3,63,1,0,0,0,1,1,0,4,1,790,1,0,0,0,1,1,1666018581736.972,1666018581897.983,161.011,50.418,71.617,50.418,71.617,2.777,70.911,2,0,0,12.039265,5.871,20.493,7.574001,3,64,64,41.393954,1.44,78.199,38.476431,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,63,63,64240,501,0,63,1,63,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,790,790,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59432,-,192.168.137.140,6,192.168.137.65,69,554,802,0,5,3,69,1,0,0,0,1,1,0,4,1,802,1,0,0,0,1,1,1666018583392.467,1666018583546.934,154.467,49.249,55.558,49.249,55.558,5.474,54.637,2,0,0,5.811806,5.388,6.356,0.495031,3,64,64,45.368488,4.24,88.977,42.42277,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,69,69,64240,501,0,69,1,69,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,802,802,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,20,1,1,36376,fw-update2.smartthings.com,3.86.119.99,22,192.168.137.215,2120,443,2193,1,20,11,1480,8,2,640,0,1,1,0,20,5,2085,13,2,108,0,1,1,1666018585039.8,1666018586382.642,1342.842,63.458,88.845,1274.619,1335.703,63.456,88.844,8192,0,0,34.126073,25.048,60.211,13.460912,8,64,64,17.611804,9.526,50.527,12.839527,9,237,238,0,0,0,0,0,0,1,1,5,1,2,1460,472,60,34816,29200,0,472,60,328,0,0,0,0,0,0,2,0,0,1,1,12,1,2,1460,1358,9,32768,26847,0,1673,31,1673,1,0,0,0,0,0,1,0,0,0,0,---,6,11,fw-update2.smartthings.com,-,0,0,1,113.633,149.437,165.557,225.768,455,1844,192.168.137.1,1666018584840.785,1666018584871.056,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,12,1,1,57328,apicom.netatmo.net,51.145.143.28,12,192.168.137.253,1782,443,6274,0,11,5,1782,5,0,0,0,1,1,0,12,4,6274,6,0,0,0,1,1,1666018588250.224,1666018589121.742,871.518,144.303,257.811,751.43,723.862,143.186,257.323,8192,0,0,116.982384,112.878,136.644,9.632601,6,64,64,12.02256,6.027,27.568,8.905015,5,46,47,0,0,0,0,0,0,1,1,6,1,0,1456,1074,31,29056,14560,0,1074,31,291,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1440,2888,51,65160,64128,0,5568,51,5568,0,0,0,0,0,0,0,0,0,0,0,---,5,6,apicom.netatmo.net,*.netatmo.net,0,0,0,338.315,451.506,462.294,575.172,418,5620,192.168.137.1,1666013787546.922,1666013787584.755,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,5,1,1,59540,-,192.168.137.140,6,192.168.137.65,72,554,808,0,5,3,72,1,0,0,0,1,1,0,5,2,808,1,0,0,0,1,1,1666018588795.176,1666018589243.2307,448.055,49.498,57.444,49.498,57.444,4.884,55.079,2,0,0,21.39362,5.581,51.325,25.934585,3,64,64,44.888504,0.374,92.075,45.908725,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,72,72,64240,501,0,72,1,72,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,808,808,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59570,-,192.168.137.140,6,192.168.137.65,64,554,792,0,5,3,64,1,0,0,0,1,1,0,4,1,792,1,0,0,0,1,1,1666018590301.044,1666018590610.648,309.604,261.136,269.868,261.136,269.868,6.251,268.833,2,0,0,7.446085,6.005,8.637,1.333785,3,64,64,95.40682,4.942,252.499,136.564583,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,64,64,64240,501,0,64,1,64,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,792,792,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59574,-,192.168.137.140,6,192.168.137.65,68,554,800,0,5,3,68,1,0,0,0,1,1,0,4,1,800,1,0,0,0,1,1,1666018590599.702,1666018590815.2627,215.561,49.8,72.441,49.8,72.441,10.946,60.803,2,0,0,24.19986,6.002,55.597,27.304758,3,64,64,30.821306,4.944,77.701,40.671314,3,64,64,0,0,0,0,0,0,1,1,7,1,0,1460,68,68,64256,64128,0,68,68,68,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,800,800,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59588,-,192.168.137.140,6,192.168.137.65,57,554,778,0,5,3,57,1,0,0,0,1,1,0,4,1,778,1,0,0,0,1,1,1666018591902.0547,1666018592060.614,158.559,50.141,62.633,50.141,62.633,3.813,61.375,2,0,0,7.544749,5.336,11.234,3.215494,3,64,64,44.88717,1.761,88.1,43.169561,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,57,57,64240,501,0,57,1,57,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,778,778,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,11,1,1,48766,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,54.148.20.31,14,192.168.137.242,2507,443,6996,0,13,7,2507,5,0,0,0,1,1,0,11,4,6996,5,0,0,0,1,1,1666018591841.396,1666018592454.215,612.819,113.81,199.205,361.267,515.748,113.384,199.204,8192,0,0,94.248929,82.813,125.257,17.64762,6,64,64,8.41986,6.344,13.913,2.74828,6,232,233,0,0,0,0,0,0,1,1,4,1,0,1460,1448,126,29088,14600,0,1968,126,413,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,2896,51,48896,26847,0,5417,51,5417,0,0,0,0,0,0,0,0,0,0,0,---,4,3,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,0,0,1,266.715,349.68,360.42,515.748,540,5469,8.8.8.8,1666018591792.025,1666018591827.542,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,8,1,1,55756,api.wyzecam.com,52.26.13.51,12,192.168.137.242,1177,8443,3838,0,11,6,1177,4,0,0,0,1,1,0,8,2,3838,4,0,0,0,1,1,1666018592082.428,1666018592910.47,828.042,263.119,355.077,644.722,635.875,112.488,355.076,8192,0,0,90.468492,82.381,105.696,9.701493,6,64,64,30.653987,6.792,100.939,39.857159,5,232,233,0,0,0,0,0,0,1,1,4,1,0,1460,517,31,26192,14600,0,517,31,517,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,1978,51,29184,26847,0,3426,1,3426,0,0,0,0,0,0,0,0,0,0,0,---,4,3,api.wyzecam.com,*.wyzecam.com,32,32,1,441.221,523.82,538.403,635.875,644,3478,8.8.8.8,1666018592029.312,1666018592074.69,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,14,1,1,34276,connectivity.smartthings.com,13.225.195.7,14,192.168.137.247,492,443,6437,0,13,6,492,6,0,0,0,1,1,0,14,7,6437,5,0,0,0,1,1,1666018596604.522,1666018597004.7188,400.197,209.215,266.446,365.888,357.661,53.156,265.857,8192,0,0,20.414245,11.788,56.642,16.781308,8,64,64,15.196096,8.227,31.593,9.972324,5,246,247,0,0,0,0,0,0,1,1,5,1,0,1460,246,6,46496,29200,0,246,31,246,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1440,2856,51,67072,65535,0,5879,51,5879,0,0,0,0,0,0,0,0,0,0,0,---,6,4,connectivity.smartthings.com,*.smartthings.com,32,32,0,298.057,313.027,344.62,357.661,340,5931,192.168.137.1,1666018596143.6,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,4,1,1,59610,-,192.168.137.140,6,192.168.137.65,63,554,790,0,5,3,63,1,0,0,0,1,1,0,4,1,790,1,0,0,0,1,1,1666018598782.394,1666018598959.926,177.532,50.427,56.571,50.427,56.571,2.739,55.471,2,0,0,8.873371,5.044,15.784,5.996231,3,64,64,49.935335,6.003,99.174,46.811325,3,64,64,0,0,0,0,0,0,1,1,0,1,0,1460,63,63,64240,501,0,63,1,63,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1460,790,790,28960,28960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,17,1,1,42742,connectivity.smartthings.com,13.225.195.54,18,192.168.137.215,738,443,8032,0,17,9,492,7,1,246,0,1,1,0,17,8,6437,7,2,1595,0,1,1,1666018605071.414,1666018605937.599,866.185,313.66,326.643,829.529,820.747,41.797,325.699,8192,0,0,18.238147,12.005,35.33,7.590971,8,64,64,14.359141,6.467,33.161,12.587313,4,246,247,0,0,0,0,0,0,1,1,5,1,2,1460,246,6,46496,29200,0,246,1,246,0,0,0,0,0,0,1,0,0,1,1,9,1,1,1440,2856,51,67072,65535,0,5879,51,5879,1,0,0,0,1,0,0,0,0,0,0,---,6,4,connectivity.smartthings.com,*.smartthings.com,32,32,0,757.234,774.721,807.882,820.747,340,5931,192.168.137.1,1666018605017.236,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,9,1,1,49353,a3.tuyaus.com,54.69.37.156,9,192.168.137.151,849,443,648,1,8,2,849,5,0,0,0,1,0,0,9,5,648,3,0,0,0,1,0,1666018605698.208,1666018607856.668,2158.46,625.652,708.545,2057.677,2146.154,618.519,708.543,8192,0,0,86.244229,82.817,103.089,8.251693,6,255,255,318.506287,11.389,515.43,222.320085,4,231,232,0,0,0,0,0,0,0,0,0,0,0,1460,357,61,2920,2272,0,357,61,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,405,91,65535,65535,0,405,91,152,0,0,0,0,0,0,0,0,0,0,0,---,5,3,-,-,0,0,0,1271.138,1354.617,1660.768,2146.154,264,244,192.168.137.1,1666018605647.798,1666018605671.944,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,14,1,1,33016,m.media-amazon.com,108.138.121.90,19,192.168.137.82,1211,443,13845,1,18,13,1211,4,0,0,0,1,0,0,14,3,13845,10,0,0,0,1,0,1666018562505.32,1666018862795.447,300290.127,77.551,95.18,300290.125,266.973,77.549,94.866,8192,0,0,30.352741,16.089,49.671,16.43586,4,64,64,21.989756,5.595,42.09,12.478603,9,247,248,0,0,0,0,0,0,1,1,6,1,0,1460,537,31,119040,65535,0,537,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1440,2856,171,68096,65535,0,9014,171,4660,0,0,0,0,0,0,0,0,0,0,0,---,4,7,m.media-amazon.com,Images-na.ssl-images-amazon.com,32,32,1,204.868,221.624,227.216,266.406,644,4832,192.168.137.1,1666018562469.299,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
0,0,13,1,1,33014,m.media-amazon.com,108.138.121.90,18,192.168.137.82,1209,443,12579,1,17,12,1209,4,0,0,0,1,0,0,13,3,12579,9,0,0,0,1,0,1666018562477.027,1666018862813.572,300336.545,105.841,122.779,300336.543,294.544,105.839,122.362,8192,0,0,32.685933,16.087,58.813,20.522701,4,64,64,21.789353,6.26,47.026,18.428504,8,247,248,0,0,0,0,0,0,1,1,6,1,0,1460,535,31,116160,65535,0,535,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1440,2856,171,68096,65535,0,7748,171,4660,0,0,0,0,0,0,0,0,0,0,0,---,4,6,m.media-amazon.com,Images-na.ssl-images-amazon.com,32,32,1,233.163,249.251,254.522,293.94,644,4832,192.168.137.1,1666018562469.299,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,DictionaryBruteForce
