Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.65-192.168.137.67-55326-22-6,192.168.137.65,55326,192.168.137.67,22,6,17/10/2022 03:44:55 p. m.,4962937,15,18,1350.0,1769.0,976.0,0.0,89.99999999999999,247.2072583307953,1056.0,0.0,98.2777777777778,264.16523473354715,628.4585115628105,6.649288516054103,155091.78125,745234.3700010661,4208025.0,2.0,4950631.0,353616.50000000006,1122492.9092804482,4222753.0,147.0,4939110.0,290535.8823529412,1019361.2993160768,4215873.0,2.0,0,0,0,0,488,584,3.022403870933683,3.6268846451204193,0.0,1056.0,91.73529411764706,249.3085357329444,62154.74598930483,2,2,0,15,32,0,0,0,1.0,94.51515151515152,90.0,98.27777777777776,0,0,0,2947,12,21352,15,1350,18,1769,64240,502,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.225-192.168.137.238-39106-22-6,192.168.137.225,39106,192.168.137.238,22,6,14/10/2022 06:32:25 p. m.,4753553,14,15,1266.0,1805.0,976.0,0.0,90.42857142857144,256.5333129621583,1056.0,0.0,120.33333333333331,294.7821633164459,646.0430755689481,6.100699834418592,169769.75,833338.6734267843,4418983.0,80.0,4752728.0,365594.4615384616,1228267.0215957805,4450852.0,240.0,4747189.0,339084.9285714286,1175156.5064481648,4418983.0,157.0,0,0,0,0,456,488,2.945165437305527,3.1555343971130645,0.0,1056.0,102.36666666666667,268.417390275479,72047.89540229883,2,2,0,13,28,0,0,0,1.0,105.89655172413794,90.42857142857144,120.33333333333331,0,0,0,3019,12,19692,14,1266,15,1805,64240,502,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.186-192.168.137.1-53-46947-17,192.168.137.186,53,192.168.137.1,46947,17,17/10/2022 03:46:51 p. m.,4632720,4,0,420.0,0.0,111.0,99.0,105.0,6.928203230275509,0.0,0.0,0.0,0.0,90.65948298191992,0.8634236474468563,1544240.0,2674448.394152147,4632427.0,94.0,4632720.0,1544240.0,2674448.394152147,4632427.0,94.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.8634236474468563,0.0,99.0,111.0,103.8,6.572670690061994,43.2,0,0,0,0,0,0,0,0,0.0,129.75,105.0,0.0,0,0,0,0,0,0,4,420,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.186-192.168.137.1-53-52582-17,192.168.137.186,53,192.168.137.1,52582,17,17/10/2022 03:46:51 p. m.,4631138,4,0,1476.0,0.0,441.0,297.0,369.0,83.13843876330611,0.0,0.0,0.0,0.0,318.71216102823973,0.8637185935724654,1543712.6666666665,2654003.927389772,4608264.0,5.0,4631138.0,1543712.6666666665,2654003.927389772,4608264.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.8637185935724654,0.0,297.0,441.0,354.6,78.87204828074393,6220.8,0,0,0,0,0,0,0,0,0.0,443.25,369.0,0.0,0,0,0,0,0,0,4,1476,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.41-224.0.0.251-5353-5353-17,192.168.137.41,5353,224.0.0.251,5353,17,17/10/2022 03:50:14 p. m.,4580997,5,0,213.0,0.0,57.0,33.0,42.6,10.13903348450926,0.0,0.0,0.0,0.0,46.49642861586681,1.091465460466357,1145249.25,800695.5240253626,2011920.0,95548.0,4580997.0,1145249.25,800695.5240253626,2011920.0,95548.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.091465460466357,0.0,33.0,57.0,43.33333333333333,9.24481836850604,85.46666666666667,0,0,0,0,0,0,0,0,0.0,52.0,42.6,0.0,0,0,0,0,0,0,1,71,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.253-51.145.143.28-57202-443-6,192.168.137.253,57202,51.145.143.28,443,6,17/10/2022 03:41:21 p. m.,4380551,107,89,145134.0,6274.0,2856.0,0.0,1356.3925233644857,491.6372484815567,1444.0,0.0,70.49438202247188,294.64717435340066,34563.68844923846,44.7432297900424,22464.36410256409,53773.22412856774,434506.0,0.0,4277268.0,40351.58490566038,94205.24133218187,538101.0,1.0,4253783.0,48338.44318181818,100934.6418081486,537865.0,0.0,0,0,0,0,3432,3100,24.42615095680886,20.317078833233538,0.0,2856.0,768.5685279187816,763.2983753557851,582624.409820781,1,2,0,11,195,0,0,0,0.0,772.4897959183673,1356.392523364486,70.49438202247191,0,0,0,151408,110,36645,0,0,0,0,14560,980,102,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.65-192.168.137.67-55328-22-6,192.168.137.65,55328,192.168.137.67,22,6,17/10/2022 03:44:59 p. m.,4366088,14,14,1266.0,1681.0,976.0,0.0,90.42857142857144,256.5333129621583,1056.0,0.0,120.07142857142858,297.984115293136,674.9749432443871,6.413063593770899,161706.96296296295,715458.3466669612,3719760.0,2.0,4366088.0,335852.9230769231,1047427.3656094618,3800529.0,135.0,630420.0,48493.84615384616,134035.25253445213,487946.0,2.0,0,0,0,0,444,456,3.2065317968854496,3.2065317968854496,0.0,1056.0,101.6206896551724,269.0390855557055,72382.02955665023,1,2,1,12,26,0,0,0,1.0,105.25,90.42857142857144,120.07142857142856,0,0,0,2947,12,19344,14,1266,14,1681,64240,502,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.65-192.168.137.67-55330-22-6,192.168.137.65,55330,192.168.137.67,22,6,17/10/2022 03:44:59 p. m.,4321241,14,14,1266.0,1681.0,976.0,0.0,90.42857142857144,256.5333129621583,1056.0,0.0,120.07142857142858,297.984115293136,681.9800145374905,6.479620090617488,160045.96296296298,761003.7327479706,3964363.0,1.0,4321241.0,332403.1538461538,1116508.4822317627,4045135.0,1.0,342232.0,26325.53846153846,64577.378116767,238695.0,2.0,0,0,0,0,444,456,3.239810045308744,3.239810045308744,0.0,1056.0,101.6206896551724,269.0390855557055,72382.02955665023,1,2,1,12,26,0,0,0,1.0,105.25,90.42857142857144,120.07142857142856,0,0,0,2947,12,25952,14,1266,14,1681,64240,502,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.82-18.233.46.225-34328-443-6,192.168.137.82,34328,18.233.46.225,443,6,17/10/2022 03:49:20 p. m.,4262333,41,46,79362.0,5204.0,8688.0,0.0,1935.6585365853664,2094.363395041033,2896.0,0.0,113.13043478260876,457.44282502215634,19840.308112951287,20.411356878967457,49562.01162790698,247510.23302431923,1966536.0,0.0,2295797.0,57394.925,199122.80198943173,1058363.0,1.0,4221660.0,93814.66666666666,349703.0633939184,2000195.0,0.0,0,0,0,0,1320,1480,9.61914519583524,10.79221168313222,0.0,8688.0,960.977272727273,1721.4375439929097,2963347.21786834,1,2,0,14,86,0,0,0,1.0,972.0229885057472,1935.658536585366,113.1304347826087,0,0,0,84535,38,222621,20,39681,23,2602,65535,51,29,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.225-192.168.137.161-53712-22-6,192.168.137.225,53712,192.168.137.161,22,6,14/10/2022 06:18:32 p. m.,4129511,15,18,1350.0,1769.0,976.0,0.0,89.99999999999999,247.2072583307953,1056.0,0.0,98.2777777777778,264.16523473354715,755.2952395574198,7.991260950751796,129047.21875,509309.6115040777,2814008.0,0.0,4124014.0,294572.4285714286,759673.7470727119,2826933.0,0.0,4116678.0,242157.5294117647,688435.5385605393,2814008.0,3.0,0,0,0,0,488,584,3.6323913412508166,4.35886960950098,0.0,1056.0,91.73529411764704,249.3085357329444,62154.74598930482,2,2,0,15,32,0,0,0,1.0,94.51515151515152,90.0,98.27777777777776,0,0,0,2947,12,23091,15,1350,18,1769,64240,502,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-3.212.205.83-48543-443-6,192.168.137.206,48543,3.212.205.83,443,6,17/10/2022 03:30:48 p. m.,4122645,9,9,2007.0,411.0,1439.0,0.0,223.0,486.4475819654159,237.0,0.0,45.66666666666667,78.60184476206649,586.5166658783378,4.366129026389611,242508.5294117647,631189.5725941927,1981779.0,0.0,2140866.0,267608.25,648985.8077923805,1872199.0,166.0,4085652.0,510706.5,893105.7378480685,2000209.0,0.0,0,0,0,0,296,296,2.1830645131948057,2.1830645131948057,0.0,1439.0,127.26315789473684,341.65314479019395,116726.87134502924,1,2,0,7,17,0,0,0,1.0,134.33333333333334,223.0,45.66666666666666,0,0,0,2387,6,20326,4,1003,4,205,65535,12,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-184.73.130.219-52538-443-6,192.168.137.206,52538,184.73.130.219,443,6,17/10/2022 03:22:22 p. m.,4094626,32,31,45906.0,4947.0,4344.0,0.0,1434.5625,1468.3009258564705,2896.0,0.0,159.58064516129036,552.4232540479294,12419.449297689216,15.386020603591149,66042.35483870967,291290.6412234417,1981142.0,0.0,2113484.0,68176.90322580645,220060.4305393339,1036225.0,3.0,4056915.0,135230.5,419921.9530995591,1999895.0,0.0,0,0,0,0,1032,1000,7.815121576427249,7.570899027163898,0.0,4344.0,794.578125,1273.8273138638674,1622636.0255456355,1,2,0,12,62,0,0,0,0.0,807.1904761904761,1434.5625,159.5806451612903,0,0,0,50822,29,196761,16,22953,15,2473,65535,27,21,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.56-224.0.0.251-5353-5353-17,192.168.137.56,5353,224.0.0.251,5353,17,17/10/2022 03:32:23 p. m.,4073448,4,0,283.0,0.0,91.0,64.0,70.75,13.5,0.0,0.0,0.0,0.0,69.47431267073988,0.9819690836853692,1357816.0,1113312.495970471,2001606.0,72274.0,4073448.0,1357816.0,1113312.495970471,2001606.0,72274.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.9819690836853692,0.0,64.0,91.0,74.8,14.788509052639483,218.7,0,0,0,0,0,0,0,0,0.0,93.5,70.75,0.0,0,0,0,0,0,0,2,141,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.238-54.161.84.13-58452-443-6,192.168.137.238,58452,54.161.84.13,443,6,17/10/2022 03:21:19 p. m.,4057254,10,10,3425.0,426.0,1448.0,0.0,342.5,594.307486818809,237.0,0.0,42.6,76.76254873887974,949.1641390950628,4.92944242583777,213539.6842105263,601844.197098944,1982318.0,1.0,2074936.0,230548.44444444444,617203.0948340893,1874736.0,1.0,4019663.0,446629.2222222223,856392.821671775,1999562.0,1.0,0,0,0,0,328,328,2.464721212918885,2.464721212918885,0.0,1448.0,183.38095238095235,431.0948243937145,185842.7476190476,1,2,0,7,19,0,0,0,1.0,192.55,342.5,42.6,0,0,0,3820,7,43878,5,1712,5,213,65535,16,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.238-44.197.43.221-34502-443-6,192.168.137.238,34502,44.197.43.221,443,6,17/10/2022 03:42:59 p. m.,4033991,17,15,6579.0,4967.0,4344.0,0.0,387.0,1081.8060131095592,2896.0,0.0,331.1333333333334,770.1692640180439,2862.1779275164467,7.932590826305759,130128.74193548388,444100.581548142,1791722.0,0.0,2242269.0,140141.8125,494092.5723932333,1991310.0,1.0,3993773.0,285269.5,685469.8145457217,1999543.0,0.0,0,0,0,0,552,488,4.214188876474935,3.7184019498308247,0.0,4344.0,349.87878787878793,921.6193207330696,849382.1723484849,1,2,0,11,31,0,0,0,0.0,360.8125,387.0,331.1333333333333,0,0,0,11515,13,76560,8,3289,7,2483,65535,26,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.82-54.159.111.180-41812-443-6,192.168.137.82,41812,54.159.111.180,443,6,17/10/2022 03:23:06 p. m.,3978654,10,10,1975.0,426.0,1407.0,0.0,197.5,454.54207726018063,237.0,0.0,42.6,76.3707331959625,603.4704198957738,5.026825655108486,209402.84210526315,578143.9916915415,1953078.0,1.0,2025576.0,225064.0,586100.8746527769,1785168.0,1.0,3941480.0,437942.2222222223,833749.3174807968,1999552.0,1.0,0,0,0,0,328,328,2.513412827554243,2.513412827554243,0.0,1407.0,114.33333333333331,319.81750004234186,102283.23333333334,1,2,0,8,19,0,0,0,1.0,120.05,197.5,42.6,0,0,0,2370,7,26660,5,987,5,213,65535,12,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-35.174.51.236-47577-443-6,192.168.137.206,47577,35.174.51.236,443,6,17/10/2022 03:40:48 p. m.,3978236,13,13,3775.0,648.0,1448.0,0.0,290.38461538461536,533.5367120235711,237.0,0.0,49.84615384615385,87.58980739203825,1111.7992999912524,6.535559981861308,159129.44,442997.7237159427,1983979.0,2.0,1994257.0,166188.0833333333,321297.5751274986,1033135.0,425.0,3887234.0,323936.1666666666,622040.5126464226,1999244.0,2.0,0,0,0,0,424,424,3.267779990930654,3.267779990930654,0.0,1448.0,163.8148148148148,387.891245368619,150459.6182336182,1,2,0,9,25,0,0,0,1.0,170.1153846153846,290.38461538461536,49.84615384615385,0,0,0,4392,10,22938,6,1887,6,324,65535,17,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.73-34.218.147.23-49344-443-6,192.168.137.73,49344,34.218.147.23,443,6,17/10/2022 03:36:09 p. m.,3963060,9,9,849.0,648.0,357.0,0.0,94.33333333333331,124.56122992327909,405.0,0.0,72.0,136.36073481761528,377.7384142556509,4.54194486078939,233121.17647058825,308287.0922685613,748728.0,1.0,3963060.0,495382.5,381129.2516381886,822305.0,179.0,3123198.0,390399.75,392291.8077480261,820598.0,1.0,0,0,0,0,184,184,2.270972430394695,2.270972430394695,0.0,405.0,78.78947368421053,125.0944438535978,15648.619883040936,0,2,1,8,17,0,0,0,1.0,83.16666666666667,94.33333333333331,72.0,0,0,0,1497,8,615,0,0,0,0,2920,65535,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-54.161.84.13-47024-443-6,192.168.137.206,47024,54.161.84.13,443,6,17/10/2022 03:26:26 p. m.,3931464,12,12,2841.0,411.0,1448.0,0.0,236.75000000000003,464.6222561491119,237.0,0.0,34.25,69.7907587005615,827.172778384846,6.104596150441667,170933.21739130438,441031.5830430408,1925459.0,0.0,2006005.0,182364.09090909088,327953.06786138,1077930.0,2.0,3894766.0,354069.63636363635,637193.4559622019,1999692.0,0.0,0,0,0,0,392,392,3.052298075220833,3.052298075220833,0.0,1448.0,130.07999999999998,334.9038319677257,112160.57666666666,1,2,0,8,23,0,0,0,1.0,135.5,236.75,34.25,0,0,0,3221,8,13503,6,1420,6,205,65535,16,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.238-35.173.14.214-41418-443-6,192.168.137.238,41418,35.173.14.214,443,6,17/10/2022 03:27:59 p. m.,3767450,10,13,6504.0,426.0,5792.0,0.0,650.3999999999999,1813.7649118768272,237.0,0.0,32.76923076923077,69.0533053108899,1839.4404703446628,6.104925081951983,171247.72727272726,476063.0598736926,1882883.0,0.0,1884567.0,209396.3333333333,460117.5197802731,1425204.0,1.0,3730066.0,310838.8333333333,664006.3379986167,1961291.0,0.0,0,0,0,0,328,424,2.654315253022601,3.4506098289293816,0.0,5792.0,288.75000000000006,1177.839446134135,1387305.7608695657,1,2,0,7,22,0,0,0,1.0,301.30434782608694,650.4,32.76923076923077,0,0,0,6899,7,34991,5,3252,6,213,65535,26,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.240-192.168.137.225-60000-35864-17,192.168.137.240,60000,192.168.137.225,35864,17,14/10/2022 06:18:44 p. m.,3710335,4,0,1488.0,0.0,372.0,372.0,372.0,0.0,0.0,0.0,0.0,0.0,401.041954432686,1.0780697699803388,1236778.3333333333,882377.4393627329,1747666.0,217898.0,3710335.0,1236778.3333333333,882377.4393627329,1747666.0,217898.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.0780697699803388,0.0,372.0,372.0,372.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,465.0,372.0,0.0,0,0,0,0,0,0,2,744,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.197-47.88.111.43-40892-80-6,192.168.137.197,40892,47.88.111.43,80,6,17/10/2022 03:25:06 p. m.,3699858,244,202,276445.0,334.0,1160.0,0.0,1132.9713114754086,171.34859420890385,309.0,0.0,1.6534653465346534,21.80348032082913,74808.0061451007,120.54516686856633,8314.287640449435,28128.34680448022,438336.0,2.0,3616575.0,14883.024691358029,47685.40973482246,506301.0,508.0,3609016.0,17955.303482587053,51319.62799945492,506326.0,2.0,0,0,0,0,4900,4052,65.94847694154748,54.59668992701882,0.0,1160.0,619.1923937360177,578.1047421934014,334205.09294649906,2,2,0,4,445,0,0,0,0.0,620.5807174887892,1132.97131147541,1.6534653465346534,0,0,0,276779,242,80466,0,0,0,0,23200,771,240,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.82-192.168.137.65-60000-33408-17,192.168.137.82,60000,192.168.137.65,33408,17,17/10/2022 03:42:39 p. m.,3637041,4,0,1484.0,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,408.0239953302699,1.0997951356611049,1212347.0,409534.8018044376,1608707.0,790800.0,3637041.0,1212347.0,409534.8018044376,1608707.0,790800.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.0997951356611049,0.0,371.0,371.0,371.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,463.75,371.0,0.0,0,0,0,0,0,0,2,742,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.253-51.145.143.28-57139-443-6,192.168.137.253,57139,51.145.143.28,443,6,17/10/2022 03:37:03 p. m.,3621190,113,67,146744.0,6274.0,2856.0,0.0,1298.6194690265477,441.4218770588338,2888.0,0.0,93.64179104477608,421.8609817511169,42256.27487096784,49.70741662271242,20230.11173184357,65186.46651677403,807241.0,0.0,3519628.0,31425.250000000004,96260.79026321723,909967.0,3.0,3478461.0,52703.954545454544,119162.4167475676,911010.0,0.0,0,0,0,0,3624,2196,31.205211546480577,18.50220507623185,0.0,2888.0,845.4033149171275,727.856699716561,529775.3753222841,2,2,0,11,179,0,0,0,0.0,850.1,1298.6194690265486,93.64179104477611,0,0,0,153018,112,45601,0,0,0,0,14560,641,106,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.82-192.168.137.65-60000-56440-17,192.168.137.82,60000,192.168.137.65,56440,17,17/10/2022 03:40:39 p. m.,3612484,4,0,1484.0,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,410.7976672007406,1.1072713401637213,1204161.3333333333,261736.5820559544,1429401.0,917024.0,3612484.0,1204161.3333333333,261736.5820559544,1429401.0,917024.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.1072713401637213,0.0,371.0,371.0,371.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,463.75,371.0,0.0,0,0,0,0,0,0,2,742,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-3.226.196.104-54169-443-6,192.168.137.206,54169,3.226.196.104,443,6,17/10/2022 03:42:23 p. m.,3532033,48,51,85989.0,648.0,4344.0,0.0,1791.4375,1328.0828272403187,237.0,0.0,12.705882352941174,48.19348259573987,24528.93277044693,28.029183192795763,36041.15306122449,224326.02780435776,1984461.0,0.0,1547572.0,32927.06382978724,152589.47786297664,1040360.0,2.0,3491556.0,69831.12,315168.3314258277,2000118.0,0.0,0,0,0,0,1544,1640,13.589907002567642,14.43927619022812,0.0,4344.0,866.3699999999997,1279.233408820464,1636438.114242424,1,2,0,10,98,0,0,0,1.0,875.1212121212121,1791.4375,12.705882352941176,0,0,0,86606,44,209104,24,42994,25,324,65535,49,40,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.12-44.230.212.240-48964-443-6,192.168.137.12,48964,44.230.212.240,443,6,14/10/2022 06:18:19 p. m.,3530918,12,12,892.0,3025.0,357.0,0.0,74.33333333333334,115.63684009812263,2460.0,0.0,252.0833333333333,704.925200201261,1109.3432359516703,6.797099224620906,153518.17391304343,253694.98752217685,894859.0,1.0,3450203.0,313654.81818181823,367667.7783520928,999414.0,3.0,3426363.0,311487.5454545454,398810.5508477336,1067518.0,1.0,0,0,0,0,400,400,3.398549612310453,3.398549612310453,0.0,2460.0,156.68,492.7959111031665,242847.81,2,4,0,9,22,0,0,0,1.0,163.20833333333334,74.33333333333333,252.0833333333333,0,0,0,3917,9,1666,0,0,0,0,14600,135,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.173-18.182.200.45-19789-32100-17,192.168.137.173,19789,18.182.200.45,32100,17,14/10/2022 06:32:47 p. m.,3473474,4,4,148.0,56.0,48.0,4.0,37.0,22.0,20.0,12.0,14.0,4.0,58.730826832157085,2.303169679692435,496210.57142857136,748012.2004436953,2047120.0,3.0,3299375.0,1099791.6666666665,1100665.5453916658,2201332.0,3.0,3289749.0,1096583.0,1101918.434395668,2221219.0,18882.0,0,0,0,0,32,32,1.1515848398462174,1.1515848398462174,4.0,48.0,23.11111111111111,19.26424436906652,371.1111111111111,0,0,0,0,0,0,0,0,1.0,26.0,37.0,14.0,0,0,0,144,6,114,4,148,4,56,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.206-52.70.101.206-46891-443-6,192.168.137.206,46891,52.70.101.206,443,6,17/10/2022 03:50:48 p. m.,3453579,11,11,3409.0,648.0,1439.0,0.0,309.9090909090909,570.0644620646781,237.0,0.0,58.90909090909091,92.839059178187,1174.7233811648728,6.370203200795465,164456.14285714287,470986.6702144856,1983978.0,0.0,1469601.0,146960.1,315159.67669119727,1033223.0,212.0,3413472.0,341347.2,670159.876114283,2000456.0,0.0,0,0,0,0,360,360,3.1851016003977324,3.1851016003977324,0.0,1439.0,176.39130434782612,410.92796749114456,168861.79446640314,1,2,0,9,21,0,0,0,1.0,184.4090909090909,309.90909090909093,58.90909090909091,0,0,0,4026,8,26129,5,1704,5,324,65535,16,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.82-192.168.137.65-60000-39512-17,192.168.137.82,60000,192.168.137.65,39512,17,17/10/2022 03:30:39 p. m.,3450386,4,0,1484.0,0.0,371.0,371.0,371.0,0.0,0.0,0.0,0.0,0.0,430.0968065601936,1.1592905837201983,1150128.6666666667,625758.8703504995,1516107.0,427585.0,3450386.0,1150128.6666666667,625758.8703504995,1516107.0,427585.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.1592905837201983,0.0,371.0,371.0,371.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,463.75,371.0,0.0,0,0,0,0,0,0,2,742,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.173-3.221.182.58-19789-32100-17,192.168.137.173,19789,3.221.182.58,32100,17,14/10/2022 06:32:47 p. m.,3327045,4,4,148.0,56.0,48.0,4.0,37.0,22.0,20.0,12.0,14.0,4.0,61.31567201525678,2.40453615746105,475292.1428571428,833452.2403494254,2174200.0,4.0,3299375.0,1099791.6666666665,1100665.046586078,2201332.0,4.0,3255095.0,1085031.6666666665,1092498.6467471404,2201870.0,18619.0,0,0,0,0,32,32,1.202268078730525,1.202268078730525,4.0,48.0,23.11111111111111,19.26424436906652,371.1111111111111,0,0,0,0,0,0,0,0,1.0,26.0,37.0,14.0,0,0,0,84,4,927,2,74,2,28,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.173-47.112.162.49-19789-32100-17,192.168.137.173,19789,47.112.162.49,32100,17,14/10/2022 06:32:47 p. m.,3299376,4,3,148.0,44.0,48.0,4.0,37.0,22.0,20.0,12.0,14.666666666666666,4.618802153517006,58.19282191541673,2.121613298999568,549896.0,748292.044619746,1954562.0,6.0,3299376.0,1099792.0,1100664.5493750582,2201333.0,6.0,1079546.0,539773.0,736355.5460835479,1060455.0,19091.0,0,0,0,0,32,24,1.212350456571182,0.9092628424283864,4.0,48.0,24.5,20.10685739457348,404.2857142857143,0,0,0,0,0,0,0,0,0.0,28.0,37.0,14.666666666666666,0,0,0,144,6,107,4,148,3,44,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
192.168.137.253-51.145.143.28-57186-443-6,192.168.137.253,57186,51.145.143.28,443,6,17/10/2022 03:37:55 p. m.,3296349,110,78,147077.0,6274.0,2856.0,0.0,1337.063636363636,509.85350076618704,2888.0,0.0,80.4358974358974,391.9424682716819,46521.46966234461,57.03279598125077,17627.53475935829,45265.8404613179,533524.0,0.0,3210344.0,29452.69724770642,73022.33668295594,647904.0,2.0,3170692.0,41177.81818181819,82927.69263986411,636221.0,0.0,0,0,0,0,3528,2540,33.37025296775311,23.662543013497658,0.0,2888.0,811.3809523809522,774.916442206007,600495.4924012158,2,2,0,11,187,0,0,0,0.0,815.6968085106383,1337.0636363636363,80.43589743589743,0,0,0,153351,109,50366,0,0,0,0,14560,916,103,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DictionaryBruteForce
