c_iscrypto,s_iscrypto,s_pkts_all,c_isint,s_isint,c_port,fqdn,s_ip,c_pkts_all,c_ip,c_bytes_all,s_port,s_bytes_all,c_rst_cnt,c_ack_cnt,c_ack_cnt_p,c_bytes_uniq,c_pkts_data,c_pkts_retx,c_bytes_retx,c_pkts_ooo,c_syn_cnt,c_fin_cnt,s_rst_cnt,s_ack_cnt,s_ack_cnt_p,s_bytes_uniq,s_pkts_data,s_pkts_retx,s_bytes_retx,s_pkts_ooo,s_syn_cnt,s_fin_cnt,first,last,durat,c_first,s_first,c_last,s_last,c_first_ack,s_first_ack,con_t,p2p_t,http_t,c_rtt_avg,c_rtt_min,c_rtt_max,c_rtt_std,c_rtt_cnt,c_ttl_min,c_ttl_max,s_rtt_avg,s_rtt_min,s_rtt_max,s_rtt_std,s_rtt_cnt,s_ttl_min,s_ttl_max,p2p_st,ed2k_data,ed2k_sig,ed2k_c2s,ed2k_c2c,ed2k_chat,c_f1323_opt,c_tm_opt,c_win_scl,c_sack_opt,c_sack_cnt,c_mss,c_mss_max,c_mss_min,c_win_max,c_win_min,c_win_0,c_cwin_max,c_cwin_min,c_cwin_ini,c_pkts_rto,c_pkts_fs,c_pkts_reor,c_pkts_dup,c_pkts_unk,c_pkts_fc,c_pkts_unrto,c_pkts_unfs,c_syn_retx,s_f1323_opt,s_tm_opt,s_win_scl,s_sack_opt,s_sack_cnt,s_mss,s_mss_max,s_mss_min,s_win_max,s_win_min,s_win_0,s_cwin_max,s_cwin_min,s_cwin_ini,s_pkts_rto,s_pkts_fs,s_pkts_reor,s_pkts_dup,s_pkts_unk,s_pkts_fc,s_pkts_unrto,s_pkts_unfs,s_syn_retx,http_req_cnt,http_res_cnt,http_res,c_pkts_push,s_pkts_push,c_tls_SNI,s_tls_SCN,c_npnalpn,s_npnalpn,c_tls_sesid,c_last_handshakeT,s_last_handshakeT,c_appdataT,s_appdataT,c_appdataB,s_appdataB,dns_rslv,req_tm,res_tm,c_first_abs,c_durat,c_type,s_first_abs,s_durat,s_type,protocolo,etiqueta
0,0,7,1,1,46513,api.wyzecam.com,52.35.183.224,12,192.168.137.11,1176,8443,3838,0,11,6,1176,4,0,0,0,1,1,0,7,2,3838,3,0,0,0,1,1,1666098761238.86,1666098762028.478,789.618,302.646,383.396,686.885,663.763,124.076,382.001,8192,0,0,89.481009,79.285,116.315,16.160568,6,64,64,18.529537,13.432,23.122,4.416044,4,232,233,0,0,0,0,0,0,1,1,4,1,0,1460,517,31,26192,14600,0,517,1,517,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,3426,51,29184,26847,0,3426,51,3426,0,0,0,0,0,0,0,0,0,0,0,---,4,3,api.wyzecam.com,*.wyzecam.com,32,32,1,454.059,533.592,547.448,663.763,644,3478,8.8.8.8,1666098761150.795,1666098761192.4507,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,11,1,1,53595,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,54.148.20.31,15,192.168.137.11,2507,443,7002,0,13,7,2507,5,1,1,0,2,1,0,11,4,7002,4,1,1,0,2,1,1666098760504.77,1666098762142.546,1637.776,1138.649,1218.943,1398.568,1538.914,1127.679,1217.642,8192,0,0,90.200163,78.993,121.629,18.015445,6,64,64,14.458518,10.202,19.46,4.673627,3,232,233,0,0,0,0,0,0,1,1,4,1,0,1460,1448,126,233600,14600,0,1968,126,413,0,0,0,0,0,0,1,0,0,1,1,8,1,0,1460,2896,51,6872832,26847,0,5417,51,5417,0,0,0,1,0,0,0,0,0,0,0,---,4,3,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,r-34a7a751.kinesisvideo.us-west-2.amazonaws.com,0,0,1,1304.69,1383.993,1397.691,1538.914,540,5469,8.8.4.4,1666098760456.081,1666098760489.33,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,13,1,1,37170,api.us.xiaoyi.com,47.254.14.172,16,192.168.137.153,796,443,5440,0,15,9,796,5,0,0,0,1,1,0,13,4,5440,7,0,0,0,1,1,1666098764631.715,1666098765818.428,1186.713,116.481,194.76,883.711,855.824,116.479,193.849,8192,0,0,88.540164,77.368,121.189,16.781258,7,64,64,33.327741,9.836,147.53,43.988365,9,45,46,0,0,0,0,0,0,1,1,3,1,0,1160,293,69,37120,23200,0,293,69,76,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,1160,91,31744,29200,0,4640,91,4640,0,0,0,0,0,0,0,0,0,0,0,---,5,3,-,api.us.xiaoyi.com,0,0,0,509.861,587.245,767.839,855.824,435,5004,192.168.137.1,1666098764565.453,1666098764620.453,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,7,1,1,53967,-,142.251.33.164,9,192.168.137.175,591,443,4400,0,8,5,591,2,0,0,0,1,1,0,7,3,4400,2,0,0,0,1,1,1666098757661.927,1666098767799.904,10137.977,57.496,98.833,117.945,99.171,55.065,77.649,8192,0,0,27.479313,20.153,43.81,11.165933,4,64,64,11.055965,10.492,11.422,0.495809,3,122,123,0,0,0,0,0,0,1,1,6,1,0,1460,517,74,131584,65535,0,517,74,517,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1412,2800,1600,66816,65535,0,4400,2800,4400,0,0,0,0,0,0,0,0,0,0,0,---,2,2,www.google.com,-,160,0,1,117.945,99.171,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,9,1,1,49403,a3.tuyaus.com,34.218.147.23,9,192.168.137.214,849,443,648,1,8,2,849,5,0,0,0,1,0,0,9,5,648,3,0,0,0,1,0,1666098770770.431,1666098772809.172,2038.741,339.008,418.036,1405.993,1489.437,338.826,418.036,8192,0,0,85.585407,78.772,99.837,10.440041,6,255,255,236.123097,29.862,545.086,222.97196,4,232,233,0,0,0,0,0,0,0,0,0,0,0,1460,357,61,2920,2272,0,357,61,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,405,91,65535,65535,0,405,91,152,0,0,0,0,0,0,0,0,0,0,0,---,5,3,-,-,0,0,0,860.016,938.789,968.651,1489.437,264,244,192.168.137.1,1666098770712.38,1666098770738.8567,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,3,1,1,60247,-,47.254.83.84,4,192.168.137.163,0,1340,0,0,3,2,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,1666098774805.972,1666098775041.531,235.559,0.0,0.0,0.0,0.0,138.637,216.945,0,0,0,96.673666,78.306,115.051,0.0,2,64,64,21.098445,18.613,23.586,0.0,2,111,111,0,0,0,0,0,0,1,1,3,1,0,1460,0,0,14600,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,0,0,263424,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,16,1,1,43128,connectivity.smartthings.com,13.225.195.99,14,192.168.137.247,492,443,9293,0,13,6,492,6,0,0,0,1,1,0,16,7,6437,7,2,2856,0,1,1,1666098777388.997,1666098777889.674,500.677,246.275,255.289,468.731,455.034,41.877,254.693,8192,0,0,11.326108,8.196,31.73,8.248726,8,64,64,21.795205,10.147,48.649,18.008071,4,246,247,0,0,0,0,0,0,1,1,5,1,4,1460,246,6,44736,29200,0,246,31,246,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1440,2856,51,67072,65535,0,5879,51,5879,0,1,0,0,1,0,0,0,0,0,0,---,6,4,connectivity.smartthings.com,*.smartthings.com,32,32,0,388.367,396.884,445.533,455.034,340,5931,192.168.137.1,1666098777287.782,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,2,1,1,42871,google.com,142.251.40.174,4,192.168.137.36,0,80,0,0,3,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1666098781093.0627,1666098781203.727,110.664,0.0,0.0,0.0,0.0,66.353,102.698,0,0,0,47.246138,36.085,58.412,0.0,2,64,64,7.953102,7.941,7.966,0.0,2,122,122,0,0,0,0,0,0,1,1,5,1,0,1460,0,0,14624,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1412,0,0,65536,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,192.168.137.1,1666098781037.882,1666098781084.3247,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,9,1,1,53979,onedscolprdcus00.centralus.cloudapp.azure.com,13.89.178.26,18,192.168.137.175,5149,443,6849,0,17,10,5149,6,0,0,0,1,1,0,9,2,6849,5,0,0,0,1,1,1666098781032.6047,1666098781508.698,476.093,94.276,146.951,378.537,343.652,90.349,146.951,8192,0,0,51.428122,44.69,77.937,12.059276,7,64,64,23.718126,9.307,52.359,19.228118,5,112,113,0,0,0,0,0,0,1,1,6,1,0,1460,2880,31,262144,65535,0,3863,31,517,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1440,3372,51,525568,65535,0,6292,51,6292,0,0,0,0,0,0,0,0,0,0,0,---,5,4,self.events.data.microsoft.com,*.events.data.microsoft.com,160,0,1,181.062,227.094,239.08,283.77,676,6344,192.168.137.1,1666098708486.943,1666098708509.49,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,2,1,1,53340,facebook.com,157.240.19.35,4,192.168.137.36,0,80,0,0,3,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1666098783174.234,1666098783318.814,144.58,0.0,0.0,0.0,0.0,83.888,136.305,0,0,0,63.932303,52.415,75.456,0.0,2,64,64,8.353082,8.275,8.432,0.0,2,82,82,0,0,0,0,0,0,1,1,5,1,0,1460,0,0,14624,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1392,0,0,65536,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,192.168.137.1,1666098783139.728,1666098783165.44,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,10,1,1,38582,deviceapi.messaging.arlo.com,54.246.171.67,10,192.168.137.51,1216,443,2602,0,9,4,1216,4,0,0,0,1,1,0,10,5,2602,3,0,0,0,1,1,1666098784154.489,1666098784997.118,842.629,267.466,355.517,715.12,665.525,135.1,355.516,8192,0,0,105.361577,88.05,138.019,19.208522,6,64,64,30.897782,16.131,49.595,13.418383,5,226,227,0,0,0,0,0,0,1,1,5,1,0,1460,921,31,21472,14600,0,921,31,213,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,2416,34,45824,26847,0,2450,1,152,0,0,0,0,0,0,0,0,0,0,0,---,4,3,deviceapi.messaging.arlo.com,-,33,32,1,394.893,355.517,543.241,665.524,265,153,192.168.137.1,1666098754836.194,1666098754858.3867,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,15,1,1,60230,connectivity.smartthings.com,13.225.195.7,17,192.168.137.253,492,443,6437,0,16,8,492,6,1,1,0,1,2,0,15,7,6437,5,1,1,0,1,2,1666098785680.664,1666098786356.828,676.164,218.038,227.031,391.826,352.501,41.237,226.146,8192,0,0,11.508693,8.108,31.256,8.707993,7,64,64,30.475988,9.981,54.475,20.222301,4,246,247,0,0,0,0,0,0,1,1,5,1,1,1460,246,6,46496,29200,0,246,1,246,0,0,0,0,1,0,0,0,0,1,1,9,1,0,1440,2856,51,67072,65535,0,5879,51,5879,1,0,0,0,0,0,0,0,0,0,0,---,7,4,connectivity.smartthings.com,*.smartthings.com,32,32,0,280.696,289.029,343.504,352.501,340,5931,192.168.137.1,1666098785478.4087,-1000.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,4,1,1,54770,ocsp.pki.goog,142.250.176.195,6,192.168.137.150,364,80,713,0,5,3,364,1,0,0,0,1,1,0,4,1,713,1,0,0,0,1,1,1666098759613.369,1666098790274.454,30661.085,75.01,101.416,75.01,101.416,75.008,100.925,1,0,1,33.837539,25.915,49.651,13.693894,3,64,64,18.855371,15.312,25.357,5.637676,3,122,123,0,0,0,0,0,0,1,1,6,1,0,1460,364,364,131584,65535,0,364,364,364,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1412,713,713,66816,65535,0,713,713,713,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,192.168.137.1,1666098759561.066,1666098759587.319,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,18,1,1,53857,-,17.253.125.203,14,192.168.137.175,991,443,8537,0,13,8,991,4,0,0,0,1,1,0,18,5,8537,11,0,0,0,1,1,1666098676514.12,1666098792698.908,116184.788,55.249,66.745,141.971,116138.183,55.247,65.592,8192,0,0,13.896435,9.59,34.072,9.88764,6,64,64,19.768878,8.424,36.518,12.930439,8,56,57,0,0,0,0,0,0,1,1,6,1,0,1460,517,31,131712,65535,0,517,31,517,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,2896,24,65160,64512,0,4860,24,4860,0,0,0,0,0,0,0,0,0,0,0,---,4,11,ocsp2.apple.com,-,160,0,1,82.557,67.542,123.303,92.148,582,4861,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,10,1,1,35906,-,54.242.14.206,12,192.168.137.187,1266,443,3727,1,10,4,1266,5,0,0,0,1,1,0,10,4,3727,4,0,0,0,1,1,1666098792706.379,1666098793197.707,491.328,84.738,108.778,454.026,475.759,82.549,107.334,8192,0,0,34.170226,21.311,62.413,16.499912,7,64,64,20.719982,11.001,37.665,11.776608,4,236,237,0,0,0,0,0,0,1,1,3,1,0,1460,467,31,24344,14600,0,467,31,243,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,3423,31,32512,26847,0,3423,31,3423,0,0,0,0,0,0,0,0,0,0,0,---,5,4,-,*.tplinkcloud.com,0,0,0,210.831,255.468,322.624,424.934,370,3475,-,0.0,0.0,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,18,1,1,44706,fw-update2.smartthings.com,52.205.6.197,19,192.168.137.247,1800,443,2139,1,17,9,1480,7,1,320,0,1,1,0,18,4,2085,12,1,54,0,1,1,1666098795041.8647,1666098796109.182,1067.317,83.663,105.656,992.156,1049.703,79.047,105.656,8192,0,0,25.741428,21.944,45.954,8.219114,8,64,64,21.722314,11.928,54.037,13.95054,9,237,238,0,0,0,0,0,0,1,1,5,1,1,1460,472,60,34816,29200,0,472,60,328,0,0,0,0,0,0,1,0,0,1,1,12,1,1,1460,1358,9,32768,26847,0,1673,31,1673,1,0,0,0,0,0,0,0,0,0,0,---,6,11,fw-update2.smartthings.com,-,0,0,1,131.538,153.687,171.075,195.349,455,1844,192.168.137.1,1666098794959.229,1666098794985.425,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,14,1,1,6089,femetrics.grammarly.io,44.211.18.235,15,192.168.137.174,1925,443,6179,0,14,6,1924,7,1,1,0,1,1,0,14,5,6179,7,0,0,0,1,1,1666098733999.4907,1666098797198.452,63198.961,62.664,86.128,48209.449,63157.638,55.979,84.824,8192,0,0,32.930951,21.923,64.26,17.757187,6,128,128,23.978934,11.454,72.363,23.783233,6,236,237,0,0,0,0,0,0,1,0,8,1,0,1460,708,1,131328,64240,0,1358,38,528,0,0,0,0,0,0,1,0,0,1,0,8,1,1,1460,2920,31,47104,26883,0,5378,46,5378,0,0,0,0,0,0,0,0,0,0,0,---,6,6,femetrics.grammarly.io,femetrics.grammarly.io,160,128,1,101.928,124.287,101.929,124.288,655,5653,192.168.137.1,1666098733931.4387,1666098733958.677,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,11,1,1,49407,a3.tuyaus.com,34.218.147.23,10,192.168.137.141,910,443,1053,1,9,2,849,6,1,61,0,1,0,0,11,6,648,4,1,405,0,1,0,1666098794468.43,1666098799379.846,4911.416,304.822,384.724,4353.525,4756.942,113.643,384.273,8192,0,0,83.905935,79.195,99.906,8.294338,6,255,255,33.574881,13.737,72.278,33.520468,3,232,233,0,0,0,0,0,0,0,0,0,0,0,1460,357,61,2920,2272,0,357,61,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460,405,91,65535,65535,0,405,91,152,1,0,0,0,0,0,0,0,0,0,0,---,5,3,-,-,0,0,0,4108.793,4187.988,4260.266,4439.659,264,244,192.168.137.1,1666098794425.748,1666098794452.1467,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,534,1,1,37515,arlostreaming16330-z1-prod.ar.arlo.com,54.228.229.127,559,192.168.137.51,1070487,443,3500,0,558,8,1070487,550,0,0,0,1,1,0,534,525,3500,7,0,0,0,1,1,1666098785031.802,1666098799572.913,14541.111,144.921,238.593,14424.702,728.339,144.83,234.61,8192,0,0,97.233617,89.384,170.577,15.958213,326,64,64,30.362327,15.894,62.141,16.602327,6,226,227,0,0,0,0,0,0,1,1,5,1,0,1460,15928,126,37792,14600,0,91224,126,129,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,2179,173,664576,26847,0,2179,201,2179,0,0,0,0,0,0,0,0,0,0,0,---,46,7,-,wowza.netgear.com,0,0,0,353.835,463.072,480.946,577.207,256,2406,192.168.137.1,1666098784979.5007,1666098785016.13,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,10,1,1,38584,deviceapi.messaging.arlo.com,54.246.171.67,10,192.168.137.51,1135,443,764,0,9,4,1135,4,0,0,0,1,1,0,10,5,764,3,0,0,0,1,1,1666098800108.999,1666098800897.665,788.666,188.048,277.325,654.264,611.353,129.852,277.325,8192,0,0,103.697772,89.277,141.833,20.809278,6,64,64,24.337642,15.07,34.724,9.663129,4,227,228,0,0,0,0,0,0,1,1,5,1,0,1460,840,31,16832,14600,0,840,31,213,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,578,34,29696,26847,0,612,1,152,0,0,0,0,0,0,0,0,0,0,0,---,4,3,deviceapi.messaging.arlo.com,-,33,32,1,298.159,277.325,470.631,611.353,265,153,192.168.137.1,1666098754836.194,1666098754858.3867,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,2,1,1,54554,www.philips-hue.com,104.71.130.18,4,192.168.137.100,0,443,0,0,3,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1666098800906.401,1666098800993.841,87.44,0.0,0.0,0.0,0.0,54.527,79.252,0,0,0,35.522224,24.722,46.326,0.0,2,64,64,8.19409,8.188,8.201,0.0,2,51,51,0,0,0,0,0,0,1,0,3,1,0,1460,0,0,29200,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1460,0,0,64256,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0.0,0.0,0.0,0.0,0,0,192.168.137.1,1666098800857.6147,1666098800897.578,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,8,1,1,37685,mcs.arlo.com,52.17.142.96,14,192.168.137.51,1067,443,6193,0,13,8,1067,4,0,0,0,1,1,0,8,2,6193,4,0,0,0,1,1,1666098800247.559,1666098801002.695,755.136,211.046,300.943,650.221,620.799,136.141,299.876,8192,0,0,92.98795,88.83,112.273,9.460538,6,64,64,20.751981,13.649,29.422,7.239768,4,227,228,0,0,0,0,0,0,1,1,5,1,0,1460,713,31,32000,14600,0,713,31,197,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,3068,51,29440,26847,0,5964,1,5964,0,0,0,0,0,0,0,0,0,0,0,---,4,3,mcs.arlo.com,mcs.arlo.com,33,32,1,420.596,509.605,530.661,620.799,324,6016,192.168.137.1,1666098800110.83,1666098800158.6467,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,23,1,1,51056,device-metrics-us-2.amazon.com,54.166.21.152,26,192.168.137.233,8222,443,5319,0,25,11,8171,13,1,51,0,1,1,0,23,12,5319,9,0,0,0,1,1,1666098802604.752,1666098803037.72,432.968,59.265,80.951,358.927,383.725,57.735,80.531,8192,0,0,25.55388,21.266,47.574,9.298679,13,64,64,22.194531,12.36,30.307,7.179415,9,233,234,0,0,0,0,0,0,1,1,5,1,0,1460,1489,51,43680,29200,0,6478,75,432,0,0,0,0,1,0,0,0,0,1,1,12,1,1,1460,2874,9,110592,26847,0,4784,115,4784,0,0,0,0,0,0,0,0,0,0,0,---,10,8,device-metrics-us-2.amazon.com,-,32,32,0,269.458,257.384,287.693,383.725,559,4955,192.168.137.1,1666098802558.035,1666098802578.463,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,17,1,1,53866,ocsp2.g.aaplimg.com,17.253.97.202,14,192.168.137.175,1175,443,8907,0,13,8,1175,4,0,0,0,1,1,0,17,5,8907,10,0,0,0,1,1,1666098687314.176,1666098803246.736,115932.56,75.118,92.12,171.627,115880.823,75.116,91.166,8192,0,0,21.728471,14.757,53.862,15.749636,6,64,64,20.848864,8.601,36.363,10.792045,8,54,55,0,0,0,0,0,0,1,1,6,1,0,1460,563,31,131392,65535,0,563,31,517,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1456,2888,24,64980,64256,0,4860,24,4860,0,0,0,0,0,0,0,0,0,0,0,---,4,10,ocsp2.apple.com,-,160,0,1,115.737,92.171,139.781,131.058,582,4861,192.168.137.1,1666098676479.804,1666098676533.704,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,8,1,1,45276,sta.mios.com,50.28.99.143,14,192.168.137.36,859,443,6548,1,12,7,859,4,0,0,0,1,1,0,8,0,6548,6,0,0,0,1,1,1666098806964.642,1666098807609.1047,644.463,251.11,320.11,569.413,636.259,98.414,320.11,8192,0,0,72.839143,66.846,90.093,9.786033,5,64,64,11.159471,8.233,19.005,5.24397,4,48,49,0,0,0,0,0,0,1,1,5,1,0,1460,517,31,32000,14600,0,517,31,517,0,0,0,0,0,0,0,0,0,1,1,9,1,0,1460,2896,31,65160,65024,0,5792,31,5792,0,0,0,0,0,0,0,0,0,0,0,---,4,4,sta.mios.com,*.mios.com,0,0,0,401.608,468.839,489.3,560.333,644,6312,192.168.137.1,1666098679556.9587,1666098679621.09,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,13,1,1,36818,web.diagnostic.networking.aws.dev,52.76.51.147,18,192.168.137.233,818,443,5927,0,17,11,818,5,0,0,0,1,1,0,13,2,5927,9,0,0,0,1,1,1666098807662.903,1666098809089.265,1426.362,300.446,513.735,824.401,1037.858,300.443,513.734,8192,0,0,219.083218,213.288,237.325,10.389137,5,64,64,39.243297,10.021,159.194,56.415727,7,232,233,0,0,0,0,0,0,1,1,5,1,0,1460,435,6,46592,29200,0,435,75,435,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,2896,6,29056,26847,0,5523,6,5523,0,0,0,0,0,0,0,0,0,0,0,---,5,8,web.diagnostic.networking.aws.dev,-,32,32,0,600.995,814.376,824.401,1037.857,562,5575,192.168.137.1,1666098807607.4387,1666098807630.005,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,15,1,1,53969,2046-ipv4e.clump.dprodmgd105.aa-rt.sharepoint.com,13.107.138.9,18,192.168.137.175,2874,443,12699,0,17,11,2874,5,0,0,0,1,1,0,15,6,12699,7,0,0,0,1,1,1666098761109.6487,1666098809843.405,48733.756,72.668,105.862,48676.705,416.305,69.683,104.034,8192,0,0,37.872173,31.173,57.719,10.481064,7,64,64,29.59038,11.964,59.869,13.616186,8,115,117,0,0,0,0,0,0,1,1,6,1,0,1460,1440,31,262144,65535,0,2168,31,517,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1440,4170,34,4194560,65535,0,8552,51,4096,0,0,0,0,0,0,0,0,0,0,0,---,4,5,unbcloud.sharepoint.com,*.sharepoint.com,32,32,1,137.718,186.434,246.306,415.967,676,4148,192.168.137.1,1666098761040.1367,1666098761074.99,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,609,1,1,53962,onedriveclubproddm20047.blob.core.windows.net,20.60.30.36,282,192.168.137.175,1020868,443,7910,0,281,8,1017988,272,2,2880,9,1,1,0,609,603,7910,4,0,0,0,1,1,1666098751078.6167,1666098809932.638,58854.021,73.817,113.072,58707.734,1465.994,73.815,113.072,8192,0,0,43.193028,37.066,82.752,11.75632,61,64,64,35.123622,9.292,108.213,48.748154,4,112,113,0,0,0,0,0,0,1,1,6,1,0,1460,48960,31,262144,65535,0,524960,31,517,9,0,0,2,0,0,0,0,0,1,0,8,1,412,1440,4583,51,525568,51712,0,7503,51,7503,0,0,0,0,0,0,0,0,0,0,0,---,12,3,onedriveclubproddm20047.blob.core.windows.net,*.blob.core.windows.net,32,0,1,136.585,175.663,189.07,0.0,676,0,192.168.137.1,1666098750995.766,1666098751018.46,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,8,1,1,53958,a.privatelink.msidentity.com,40.126.29.14,14,192.168.137.175,2293,443,10511,0,13,8,2293,4,0,0,0,1,1,0,8,2,10511,4,0,0,0,1,1,1666098749864.2307,1666098809932.641,60068.41,106.902,174.645,59922.666,585.677,106.754,174.645,8192,0,0,80.913582,66.641,112.744,20.402974,5,64,64,37.479813,16.515,78.423,28.142126,4,110,111,0,0,0,0,0,0,1,1,6,1,0,1460,1587,31,262144,65535,0,1587,31,517,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1440,3788,51,525568,65535,0,6672,51,6672,0,0,0,0,0,0,0,0,0,0,0,---,4,3,login.windows.net,graph.windows.net,32,0,1,275.927,343.136,425.988,585.677,676,6724,192.168.137.1,1666098749788.5208,1666098749811.84,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,9,1,1,53960,i-bn2b-cor003.api.p001.1drv.com,131.253.14.230,15,192.168.137.175,3044,443,9719,0,14,9,3044,4,0,0,0,1,1,0,9,2,9719,5,0,0,0,1,1,1666098750587.341,1666098809933.208,59345.867,96.037,152.699,59199.558,382.006,96.035,152.699,8192,0,0,45.077298,35.955,59.864,12.092958,5,64,64,36.574069,9.457,110.349,42.581888,5,110,112,0,0,0,0,0,0,1,1,6,1,0,1460,2403,31,262144,65535,0,2403,31,517,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1420,4380,51,525568,65535,0,9020,51,9020,0,0,0,0,0,0,0,0,0,0,0,---,4,3,storage.live.com,storage.live.com,32,32,1,180.293,216.43,232.128,382.006,611,9072,192.168.137.1,1666098750550.794,1666098750573.11,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
0,0,17,1,1,54771,gateway.fe.apple-dns.net,17.248.175.143,18,192.168.137.150,2555,443,8398,0,17,9,2555,7,0,0,0,1,1,0,17,7,8398,8,0,0,0,1,1,1666098818911.989,1666098821235.216,2323.227,88.932,103.043,2296.196,313.315,88.928,102.267,8192,0,0,16.400373,12.929,36.458,7.543672,9,64,64,26.640477,12.222,52.47,16.608544,7,52,53,0,0,0,0,0,0,1,1,6,1,0,1460,969,24,5824,2944,0,1944,31,517,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,2896,71,65160,64000,0,3263,271,2896,0,0,0,0,0,0,0,0,0,0,0,---,7,7,gateway.icloud.com,-,160,0,1,183.098,142.14,183.101,196.992,582,6160,192.168.137.1,1666098716811.944,1666098716842.927,0.0,0.0,0,0.0,0.0,0,TCP,Spoofing
